paper,date
https://identifiers.org/ito:ITO_15366,2014-06-20
https://identifiers.org/ito:ITO_40826,2014-06-22
https://identifiers.org/ito:ITO_06677,2014-06-23
https://identifiers.org/ito:ITO_07147,2014-06-23
https://identifiers.org/ito:ITO_15419,2014-06-23
https://identifiers.org/ito:ITO_41087,2014-06-23
https://identifiers.org/ito:ITO_18974,2014-06-24
https://identifiers.org/ito:ITO_06979,2014-06-27
https://identifiers.org/ito:ITO_04373,2014-06-30
https://identifiers.org/ito:ITO_12135,2014-06-30
https://identifiers.org/ito:ITO_41593,2014-07-01
https://identifiers.org/ito:ITO_10447,2014-07-07
https://identifiers.org/ito:ITO_37773,2014-07-11
https://identifiers.org/ito:ITO_11323,2014-07-12
https://identifiers.org/ito:ITO_03186,2014-07-15
https://identifiers.org/ito:ITO_15652,2014-07-15
https://identifiers.org/ito:ITO_23978,2014-07-23
https://identifiers.org/ito:ITO_12187,2014-08-01
https://identifiers.org/ito:ITO_21642,2014-08-01
https://identifiers.org/ito:ITO_28392,2014-08-01
https://identifiers.org/ito:ITO_28396,2014-08-01
https://identifiers.org/ito:ITO_03200,2014-08-06
https://identifiers.org/ito:ITO_13813,2014-08-07
https://identifiers.org/ito:ITO_03640,2014-08-18
https://identifiers.org/ito:ITO_03665,2014-08-24
https://identifiers.org/ito:ITO_06827,2014-08-24
https://identifiers.org/ito:ITO_09582,2014-08-25
https://identifiers.org/ito:ITO_04886,2014-09-01
https://identifiers.org/ito:ITO_05251,2014-09-01
https://identifiers.org/ito:ITO_03236,2014-09-04
https://identifiers.org/ito:ITO_22185,2014-09-06
https://identifiers.org/ito:ITO_05438,2014-09-08
https://identifiers.org/ito:ITO_05432,2014-09-10
https://identifiers.org/ito:ITO_11945,2014-09-12
https://identifiers.org/ito:ITO_14175,2014-09-17
https://identifiers.org/ito:ITO_15119,2014-09-18
https://identifiers.org/ito:ITO_15259,2014-09-22
https://identifiers.org/ito:ITO_12122,2014-09-24
https://identifiers.org/ito:ITO_04066,2014-09-26
https://identifiers.org/ito:ITO_07573,2014-09-30
https://identifiers.org/ito:ITO_04794,2014-10-01
https://identifiers.org/ito:ITO_15396,2014-10-03
https://identifiers.org/ito:ITO_14742,2014-10-09
https://identifiers.org/ito:ITO_21813,2014-10-16
https://identifiers.org/ito:ITO_21816,2014-10-16
https://identifiers.org/ito:ITO_21818,2014-10-16
https://identifiers.org/ito:ITO_21821,2014-10-16
https://identifiers.org/ito:ITO_21823,2014-10-16
https://identifiers.org/ito:ITO_21850,2014-10-16
https://identifiers.org/ito:ITO_21857,2014-10-16
https://identifiers.org/ito:ITO_21892,2014-10-16
https://identifiers.org/ito:ITO_05430,2014-10-30
https://identifiers.org/ito:ITO_05769,2014-10-30
https://identifiers.org/ito:ITO_35345,2014-11-01
https://identifiers.org/ito:ITO_11333,2014-11-04
https://identifiers.org/ito:ITO_10174,2014-11-14
https://identifiers.org/ito:ITO_11303,2014-11-16
https://identifiers.org/ito:ITO_08936,2014-11-17
https://identifiers.org/ito:ITO_33420,2014-11-17
https://identifiers.org/ito:ITO_02498,2014-11-18
https://identifiers.org/ito:ITO_22732,2014-11-18
https://identifiers.org/ito:ITO_11110,2014-11-19
https://identifiers.org/ito:ITO_06880,2014-11-21
https://identifiers.org/ito:ITO_11332,2014-11-22
https://identifiers.org/ito:ITO_03816,2014-11-29
https://identifiers.org/ito:ITO_03820,2014-12-01
https://identifiers.org/ito:ITO_05804,2014-12-01
https://identifiers.org/ito:ITO_11582,2014-12-01
https://identifiers.org/ito:ITO_15278,2014-12-01
https://identifiers.org/ito:ITO_15297,2014-12-01
